 Time   CH2I2                    CH2BrI                   CH2ClI                   C2H5I                    NH3                      CH3SO3H                  H2SO4                    SO3                      DMSO2                    NO2                      HOSO2                    Cl2O2                    O1D                      HO2                      IBr                      C3H7I                    HIO3                     PAN                      HONO                     CH3SO                    SO2                      ICl                      BrNO2                    ClNO2                    HOBr                     C2H6                     HOI                      HOCH2O2                  CH3I                     INO2                     HNO4                     H2O2                     HCOOH                    HBr                      I                        BrNO3                    Br2                      CH3SO2H                  Cl2                      BrCl                     CH3S                     HCl                      HOCl                     CO                       CH3SO3                   N2O5                     EO2                      CH3SCH2OO                C2H5O2                   CH3CO3                   HNO3                     CH3SOCH3                 I2                       HI                       C2H4                     OIO                      ALD                      ROOH                     OClO                     ClNO3                    INO3                     CH3SO2                   HCHO                     CH3SCH3                  CH3OO                    O3                       BrO                      NO                       IO                       ClO                      Cl                       Br                       NO3                      OH                       
    0.979200E+06    0.183047E-02    0.133072E-01    0.242138E+00    0.000000E+00    0.500000E+02    0.556726E-01    0.178912E-02    0.331400E-10    0.215648E-01    0.579249E-01    0.150063E-12    0.000000E+00    0.239096E-09    0.524982E+01    0.275395E+00    0.193975E+00    0.832183E-01    0.176567E-07    0.156165E-02    0.100056E-02    0.591037E+00    0.418957E-01    0.141750E-01    0.596310E-02    0.424148E+02    0.131275E-03    0.651198E+01    0.490702E+01    0.903682E+00    0.257606E-05    0.533162E-03    0.168630E+03    0.352869E+02    0.263532E+02    0.756866E+00    0.739644E-02    0.473301E+01    0.474356E+01    0.402034E+01    0.950230E+01    0.114872E-03    0.110919E+02    0.107060E+02    0.105578E+06    0.164722E-01    0.325186E-07    0.000000E+00    0.531472E+00    0.297055E-05    0.420764E-07    0.706355E-01    0.249615E+01    0.432314E-02    0.150429E-02    0.000000E+00    0.263335E+01    0.826963E-06    0.123630E+03    0.753276E+00    0.184834E-01    0.172814E-03    0.183496E-02    0.268937E+03    0.945535E+00    0.148000E+02    0.967162E+04    0.486526E+02    0.250880E-01    0.573965E+00    0.473061E+01    0.181363E-01    0.884049E+01    0.572917E-03    0.215917E+00
    0.982800E+06    0.157459E-02    0.862076E-02    0.172750E+00    0.000000E+00    0.500000E+02    0.215411E-01    0.648652E-03    0.144247E-10    0.111710E-01    0.617273E-01    0.653174E-13    0.000000E+00    0.222120E-09    0.551575E+01    0.274328E+00    0.165006E+00    0.586437E-01    0.157136E-07    0.161063E-02    0.154125E-02    0.288339E+00    0.348151E-01    0.167272E-01    0.215871E-02    0.348703E+02    0.118053E-03    0.383988E+01    0.600666E+01    0.892201E+00    0.299681E-05    0.603152E-03    0.184935E+03    0.393499E+02    0.341529E+02    0.826352E+00    0.681066E-02    0.420114E+01    0.218250E+01    0.411548E+01    0.912224E+01    0.176911E-03    0.130549E+02    0.152381E+02    0.105791E+06    0.588193E-02    0.353890E-07    0.000000E+00    0.591716E+00    0.299771E-05    0.204749E-07    0.709892E-01    0.153610E+01    0.417154E-02    0.173761E-02    0.000000E+00    0.207353E+01    0.478586E-06    0.131299E+03    0.601925E+00    0.190143E-01    0.147401E-03    0.857471E-03    0.260356E+03    0.945712E+00    0.158485E+02    0.778919E+04    0.465704E+02    0.285454E-01    0.470098E+00    0.456504E+01    0.209502E-01    0.114293E+02    0.587650E-03    0.192643E+00
    0.986400E+06    0.149099E-02    0.786481E-02    0.124439E+00    0.000000E+00    0.500000E+02    0.121595E-01    0.364562E-03    0.923345E-11    0.903477E-02    0.704167E-01    0.418106E-13    0.000000E+00    0.187748E-09    0.544397E+01    0.258991E+00    0.139814E+00    0.401701E-01    0.137604E-07    0.166531E-02    0.208902E-02    0.215025E+00    0.316239E-01    0.223623E-01    0.708950E-03    0.295275E+02    0.105211E-03    0.251768E+01    0.590951E+01    0.879414E+00    0.352460E-05    0.687851E-03    0.216296E+03    0.441858E+02    0.377027E+02    0.852006E+00    0.688278E-02    0.398195E+01    0.153883E+01    0.411418E+01    0.886385E+01    0.239793E-03    0.139261E+02    0.157421E+02    0.106057E+06    0.326627E-02    0.472871E-07    0.000000E+00    0.616469E+00    0.286415E-05    0.110593E-07    0.713901E-01    0.148163E+01    0.399491E-02    0.177357E-02    0.000000E+00    0.165502E+01    0.298643E-06    0.139363E+03    0.485207E+00    0.189758E-01    0.136203E-03    0.593514E-03    0.228019E+03    0.957730E+00    0.161310E+02    0.625438E+04    0.452623E+02    0.325829E-01    0.384506E+00    0.399379E+01    0.222050E-01    0.141272E+02    0.689067E-03    0.165357E+00
    0.990000E+06    0.147198E-02    0.769598E-02    0.945455E-01    0.000000E+00    0.500000E+02    0.920188E-02    0.267389E-03    0.826724E-11    0.841807E-02    0.812930E-01    0.374355E-13    0.000000E+00    0.152893E-09    0.540731E+01    0.250641E+00    0.119898E+00    0.293384E-01    0.119644E-07    0.172957E-02    0.272805E-02    0.223585E+00    0.333513E-01    0.304489E-01    0.225944E-03    0.257776E+02    0.933412E-04    0.186292E+01    0.535563E+01    0.866508E+00    0.435855E-05    0.801874E-03    0.250674E+03    0.485744E+02    0.393514E+02    0.912652E+00    0.704012E-02    0.386229E+01    0.145290E+01    0.415544E+01    0.881067E+01    0.313194E-03    0.145691E+02    0.142686E+02    0.106340E+06    0.232239E-02    0.648923E-07    0.000000E+00    0.630957E+00    0.265136E-05    0.675944E-08    0.718576E-01    0.161272E+01    0.421175E-02    0.188928E-02    0.000000E+00    0.140545E+01    0.212027E-06    0.146853E+03    0.396288E+00    0.187969E-01    0.137522E-03    0.523803E-03    0.196802E+03    0.977551E+00    0.163974E+02    0.503390E+04    0.436341E+02    0.371310E-01    0.337407E+00    0.342702E+01    0.229166E-01    0.168574E+02    0.819251E-03    0.142386E+00
    0.993600E+06    0.147059E-02    0.767406E-02    0.769186E-01    0.000000E+00    0.500000E+02    0.794568E-02    0.222180E-03    0.919139E-11    0.816276E-02    0.943717E-01    0.416202E-13    0.000000E+00    0.124542E-09    0.545851E+01    0.250898E+00    0.104690E+00    0.232863E-01    0.103732E-07    0.179386E-02    0.348308E-02    0.282716E+00    0.387711E-01    0.410687E-01    0.723639E-04    0.230636E+02    0.826597E-04    0.151326E+01    0.473460E+01    0.853928E+00    0.571041E-05    0.959170E-03    0.281015E+03    0.522202E+02    0.401238E+02    0.103002E+01    0.721879E-02    0.375016E+01    0.152600E+01    0.406973E+01    0.871836E+01    0.399935E-03    0.150798E+02    0.123454E+02    0.106628E+06    0.180867E-02    0.882829E-07    0.000000E+00    0.641860E+00    0.235184E-05    0.470589E-08    0.725978E-01    0.178246E+01    0.491132E-02    0.215416E-02    0.000000E+00    0.127039E+01    0.171231E-06    0.154604E+03    0.321460E+00    0.185654E-01    0.150506E-03    0.505879E-03    0.170572E+03    0.100854E+01    0.166634E+02    0.409727E+04    0.416452E+02    0.425710E-01    0.318432E+00    0.291581E+01    0.230586E-01    0.195872E+02    0.960046E-03    0.125193E+00
    0.997200E+06    0.147155E-02    0.767577E-02    0.666462E-01    0.000000E+00    0.500000E+02    0.728061E-02    0.202593E-03    0.115295E-10    0.805055E-02    0.109561E+00    0.522075E-13    0.000000E+00    0.103492E-09    0.550947E+01    0.256564E+00    0.931253E-01    0.198367E-01    0.899191E-08    0.184786E-02    0.430435E-02    0.393949E+00    0.456701E-01    0.543053E-01    0.241825E-04    0.210226E+02    0.732766E-04    0.131415E+01    0.415675E+01    0.841758E+00    0.767936E-05    0.114730E-02    0.304289E+03    0.551050E+02    0.402010E+02    0.119314E+01    0.744827E-02    0.361921E+01    0.164591E+01    0.382202E+01    0.850323E+01    0.494271E-03    0.154584E+02    0.104689E+02    0.106914E+06    0.148306E-02    0.118389E-06    0.000000E+00    0.649018E+00    0.202966E-05    0.367328E-08    0.736623E-01    0.195489E+01    0.606472E-02    0.252134E-02    0.000000E+00    0.120333E+01    0.151527E-06    0.162772E+03    0.260408E+00    0.182916E-01    0.172939E-03    0.503200E-03    0.148418E+03    0.104755E+01    0.167903E+02    0.340741E+04    0.397211E+02    0.489149E-01    0.315267E+00    0.247453E+01    0.226503E-01    0.222687E+02    0.110885E-02    0.112699E+00
    0.100080E+07    0.148744E-02    0.773160E-02    0.607891E-01    0.000000E+00    0.500000E+02    0.685952E-02    0.197737E-03    0.145184E-10    0.799427E-02    0.125826E+00    0.657417E-13    0.000000E+00    0.875718E-10    0.547633E+01    0.266970E+00    0.843950E-01    0.176998E-01    0.780752E-08    0.191857E-02    0.509751E-02    0.543576E+00    0.519111E-01    0.698960E-01    0.943519E-05    0.194938E+02    0.651755E-04    0.121836E+01    0.365225E+01    0.830071E+00    0.101085E-04    0.132939E-02    0.321100E+03    0.572564E+02    0.395924E+02    0.136750E+01    0.776422E-02    0.351144E+01    0.177957E+01    0.354887E+01    0.829200E+01    0.585335E-03    0.156184E+02    0.876883E+01    0.107191E+06    0.127362E-02    0.156096E-06    0.000000E+00    0.651726E+00    0.174830E-05    0.312146E-08    0.747086E-01    0.212697E+01    0.751771E-02    0.287703E-02    0.000000E+00    0.117698E+01    0.141597E-06    0.170541E+03    0.216740E+00    0.179623E-01    0.201729E-03    0.502946E-03    0.130507E+03    0.108789E+01    0.166947E+02    0.291725E+04    0.382209E+02    0.553105E-01    0.319613E+00    0.211568E+01    0.218941E-01    0.246396E+02    0.127299E-02    0.102850E+00
    0.100440E+07    0.156124E-02    0.802181E-02    0.580753E-01    0.000000E+00    0.500000E+02    0.649358E-02    0.194267E-03    0.163586E-10    0.790372E-02    0.141049E+00    0.740747E-13    0.000000E+00    0.734606E-10    0.531702E+01    0.287479E+00    0.782136E-01    0.160852E-01    0.679907E-08    0.206176E-02    0.577316E-02    0.675345E+00    0.579065E-01    0.874117E-01    0.541861E-05    0.185345E+02    0.582245E-04    0.123710E+01    0.325046E+01    0.819253E+00    0.123867E-04    0.145538E-02    0.333786E+03    0.587325E+02    0.383491E+02    0.149474E+01    0.822084E-02    0.353721E+01    0.192076E+01    0.347614E+01    0.837228E+01    0.662847E-03    0.153657E+02    0.737457E+01    0.107456E+06    0.113741E-02    0.203067E-06    0.000000E+00    0.650482E+00    0.153499E-05    0.280201E-08    0.750477E-01    0.231461E+01    0.893631E-02    0.306068E-02    0.000000E+00    0.117894E+01    0.137000E-06    0.176821E+03    0.193652E+00    0.175074E-01    0.233221E-03    0.497280E-03    0.118160E+03    0.112273E+01    0.163527E+02    0.257608E+04    0.373414E+02    0.595739E-01    0.326861E+00    0.183902E+01    0.210433E-01    0.261081E+02    0.147766E-02    0.932755E-01
    0.100800E+07    0.178842E-02    0.893397E-02    0.585825E-01    0.000000E+00    0.500000E+02    0.597918E-02    0.174496E-03    0.142256E-10    0.763235E-02    0.153086E+00    0.644158E-13    0.000000E+00    0.577416E-10    0.496287E+01    0.332223E+00    0.748890E-01    0.142678E-01    0.594230E-08    0.237603E-02    0.625251E-02    0.675558E+00    0.657467E-01    0.107989E+00    0.514235E-05    0.182677E+02    0.522583E-04    0.143802E+01    0.298402E+01    0.810254E+00    0.133890E-04    0.146484E-02    0.345180E+03    0.596005E+02    0.363391E+02    0.148837E+01    0.898639E-02    0.389746E+01    0.207775E+01    0.385475E+01    0.917009E+01    0.717713E-03    0.143941E+02    0.638072E+01    0.107708E+06    0.104186E-02    0.269035E-06    0.000000E+00    0.644678E+00    0.139518E-05    0.259564E-08    0.738702E-01    0.255996E+01    0.971450E-02    0.285705E-02    0.000000E+00    0.120054E+01    0.136653E-06    0.180596E+03    0.195345E+00    0.166809E-01    0.262977E-03    0.476004E-03    0.112566E+03    0.114702E+01    0.156017E+02    0.233569E+04    0.372902E+02    0.585754E-01    0.332343E+00    0.161305E+01    0.200742E-01    0.258352E+02    0.180569E-02    0.810870E-01
    0.101160E+07    0.243871E-02    0.113360E-01    0.636176E-01    0.000000E+00    0.500000E+02    0.499658E-02    0.129847E-03    0.702449E-11    0.689240E-02    0.162999E+00    0.318081E-13    0.000000E+00    0.385575E-10    0.417960E+01    0.435969E+00    0.752870E-01    0.110618E-01    0.521402E-08    0.308883E-02    0.629986E-02    0.432346E+00    0.756820E-01    0.139664E+00    0.720552E-05    0.185134E+02    0.472567E-04    0.199616E+01    0.286100E+01    0.804649E+00    0.117829E-04    0.128199E-02    0.357797E+03    0.598017E+02    0.325099E+02    0.122981E+01    0.106804E-01    0.508171E+01    0.227162E+01    0.484199E+01    0.112839E+02    0.722533E-03    0.121078E+02    0.572464E+01    0.107944E+06    0.963617E-03    0.406682E-06    0.000000E+00    0.624103E+00    0.132035E-05    0.245546E-08    0.706525E-01    0.296670E+01    0.875120E-02    0.200160E-02    0.000000E+00    0.120313E+01    0.141112E-06    0.180293E+03    0.230572E+00    0.146737E-01    0.281543E-03    0.418036E-03    0.113046E+03    0.116256E+01    0.135928E+02    0.216162E+04    0.385537E+02    0.504500E-01    0.320072E+00    0.133021E+01    0.178870E-01    0.229004E+02    0.256504E-02    0.625650E-01
    0.101520E+07    0.462550E-02    0.175593E-01    0.756532E-01    0.000000E+00    0.500000E+02    0.307459E-02    0.899459E-04    0.143187E-11    0.498902E-02    0.176121E+00    0.648375E-14    0.000000E+00    0.180016E-10    0.268710E+01    0.714356E+00    0.805952E-01    0.519884E-02    0.459745E-08    0.432005E-02    0.516727E-02    0.161982E+00    0.102765E+00    0.212267E+00    0.147049E-04    0.175767E+02    0.436501E-04    0.313589E+01    0.279855E+01    0.804202E+00    0.703625E-05    0.865954E-03    0.366843E+03    0.589749E+02    0.239304E+02    0.679374E+00    0.150084E-01    0.887695E+01    0.251836E+01    0.583101E+01    0.151544E+02    0.590982E-03    0.772301E+01    0.518822E+01    0.108145E+06    0.851906E-03    0.873499E-06    0.000000E+00    0.553557E+00    0.125893E-05    0.231576E-08    0.660200E-01    0.380148E+01    0.568140E-02    0.721043E-03    0.000000E+00    0.102437E+01    0.151067E-06    0.173898E+03    0.312425E+00    0.979404E-02    0.250903E-03    0.282583E-03    0.111425E+03    0.118670E+01    0.860587E+01    0.206273E+04    0.419402E+02    0.371205E-01    0.248307E+00    0.817361E+00    0.116493E-01    0.166650E+02    0.511490E-02    0.340398E-01
    0.101880E+07    0.157228E-01    0.334298E-01    0.971335E-01    0.000000E+00    0.500000E+02    0.575645E-03    0.553679E-04    0.557319E-13    0.123771E-02    0.184954E+00    0.252363E-15    0.000000E+00    0.280944E-11    0.836767E+00    0.191205E+01    0.913975E-01    0.261796E-03    0.406305E-08    0.553718E-02    0.241848E-02    0.475370E-01    0.311146E+00    0.366101E+00    0.427115E-04    0.933937E+01    0.421163E-04    0.403344E+01    0.265182E+01    0.809483E+00    0.140837E-05    0.285479E-03    0.358178E+03    0.574357E+02    0.832669E+01    0.129418E+00    0.213025E-01    0.252428E+02    0.270798E+01    0.552028E+01    0.205471E+02    0.274756E-03    0.207235E+01    0.457357E+01    0.108259E+06    0.566548E-03    0.234123E-05    0.000000E+00    0.396526E+00    0.107937E-05    0.187301E-08    0.608894E-01    0.547230E+01    0.741194E-02    0.449205E-04    0.000000E+00    0.357460E+00    0.166490E-06    0.165871E+03    0.474514E+00    0.266720E-02    0.108032E-03    0.898130E-04    0.956409E+02    0.133884E+01    0.208448E+01    0.228597E+04    0.369839E+02    0.288001E-01    0.948373E-01    0.208432E+00    0.217596E-02    0.544397E+01    0.130280E-01    0.451462E-02
    0.102240E+07    0.542352E-01    0.607372E-01    0.124994E+00    0.000000E+00    0.500000E+02    0.112869E-04    0.390423E-04    0.166182E-15    0.631631E-05    0.626710E+00    0.752498E-18    0.000000E+00   -0.000000E+00    0.759809E-01    0.443652E+01    0.105348E+00    0.921396E-08    0.369138E-08    0.633630E-02    0.585598E-03    0.263912E-01    0.994047E+00    0.449403E+00    0.864292E-04    0.197265E+01    0.420327E-04    0.199961E+01    0.242587E+01    0.817804E+00    0.220658E-07    0.874461E-04    0.344360E+03    0.564667E+02    0.134498E+00    0.598549E-03    0.174247E-01    0.483228E+02    0.270778E+01    0.350884E+01    0.210600E+02    0.668480E-04    0.175119E+01    0.402273E+01    0.108273E+06    0.403418E-03    0.997498E-06    0.000000E+00    0.226363E+00    0.898573E-06    0.169166E-08    0.488940E-01    0.676337E+01    0.223713E+00    0.181661E-07    0.000000E+00    0.254913E-02    0.205081E-06    0.162448E+03    0.572960E+00    0.107009E-04    0.150152E-04    0.267577E-04    0.880127E+02    0.269542E+01    0.529284E-01    0.371163E+04    0.666674E+01    0.985856E-01    0.383508E-02    0.254955E-03    0.764875E-07    0.695148E-01    0.161331E-02    0.242478E-04
    0.102600E+07    0.965881E-01    0.889725E-01    0.153230E+00    0.000000E+00    0.500000E+02    0.698332E-05    0.288165E-04    0.134842E-15    0.691616E-05    0.151232E+01    0.610585E-18    0.000000E+00    0.000000E+00    0.573802E-01    0.481538E+01    0.119466E+00    0.310520E-08    0.377730E-08    0.725759E-02    0.206679E-03    0.196193E-01    0.118529E+01    0.460432E+00    0.114945E-03    0.133964E+01    0.420327E-04    0.157304E+01    0.212079E+01    0.826274E+00    0.121143E-07    0.161194E-03    0.334130E+03    0.549084E+02    0.967676E-02    0.136172E-03    0.140748E-01    0.516231E+02    0.269258E+01    0.254945E+01    0.186852E+02    0.236852E-04    0.224895E+01    0.346726E+01    0.108273E+06    0.297696E-03    0.254103E-05    0.000000E+00    0.141487E+00    0.777684E-06    0.133549E-08    0.436945E-01    0.728048E+01    0.686040E+00    0.309687E-08    0.000000E+00    0.789712E-03    0.282808E-06    0.159546E+03    0.570721E+00    0.258100E-04    0.349407E-04    0.135373E-04    0.859334E+02    0.486275E+01    0.571395E-01    0.533579E+04    0.221612E+01    0.150737E+00    0.356818E-02    0.253956E-03    0.204501E-07    0.720348E-02    0.174026E-02    0.264660E-04
    0.102960E+07    0.138941E+00    0.117208E+00    0.181465E+00    0.000000E+00    0.500000E+02    0.530609E-05    0.215498E-04    0.101258E-15    0.782766E-05    0.275543E+01    0.458514E-18    0.000000E+00    0.000000E+00    0.493112E-01    0.505532E+01    0.133583E+00    0.908322E-09    0.409514E-08    0.879749E-02    0.924320E-04    0.136109E-01    0.113181E+01    0.463526E+00    0.230150E-03    0.111434E+01    0.420327E-04    0.139977E+01    0.182468E+01    0.834744E+00    0.538781E-08    0.253643E-03    0.325021E+03    0.532983E+02    0.150901E-02    0.332387E-04    0.863355E-02    0.531189E+02    0.267762E+01    0.192749E+01    0.164682E+02    0.106146E-04    0.235935E+01    0.295224E+01    0.108274E+06    0.222690E-03    0.102754E-04    0.000000E+00    0.968943E-01    0.663482E-06    0.827199E-09    0.343627E-01    0.751298E+01    0.121818E+01    0.649336E-09    0.000000E+00    0.212208E-03    0.366177E-06    0.156698E+03    0.567730E+00    0.338036E-04    0.574277E-04    0.782945E-05    0.842911E+02    0.730517E+01    0.770331E-01    0.688501E+04    0.742119E+00    0.164413E+00    0.284458E-02    0.181616E-03    0.609061E-08    0.118763E-02    0.385229E-02    0.286478E-04
    0.103320E+07    0.181294E+00    0.145443E+00    0.209700E+00    0.000000E+00    0.500000E+02    0.403878E-05    0.169823E-04    0.684631E-16    0.761261E-05    0.439709E+01    0.310012E-18    0.000000E+00    0.000000E+00    0.400796E-01    0.520096E+01    0.147700E+00    0.173435E-09    0.435546E-08    0.109956E-01    0.495221E-04    0.960279E-02    0.102670E+01    0.464467E+00    0.613959E-03    0.100254E+01    0.420326E-04    0.133221E+01    0.157814E+01    0.843215E+00    0.260885E-08    0.329173E-03    0.316496E+03    0.516592E+02    0.253610E-03    0.100861E-04    0.340279E-02    0.539162E+02    0.266272E+01    0.145096E+01    0.143727E+02    0.569687E-05    0.227315E+01    0.248654E+01    0.108274E+06    0.175696E-03    0.308428E-04    0.000000E+00    0.737986E-01    0.569511E-06    0.471237E-09    0.251401E-01    0.753329E+01    0.177223E+01    0.159301E-09    0.000000E+00    0.419573E-04    0.438051E-06    0.153902E+03    0.564606E+00    0.330161E-04    0.879149E-04    0.512056E-05    0.827734E+02    0.995304E+01    0.102672E+00    0.835652E+04    0.181896E+00    0.155775E+00    0.225437E-02    0.110958E-03    0.194102E-08    0.198960E-03    0.722794E-02    0.274541E-04
